Date,Suction Pressure,Discharge Pressure,Sensor4,Ambient Tempo,Fluid Temp,Stator Tempo,V_Z,V_X,TEMP_MB,Voltage,Current,RPM_MOTOR,STATUS_INV
2024-11-13 14:55:52,-0.11,-0.024,,29.3,24.7,33.3,0.52,0.17,19.04,380,4.45,1999,4
2024-11-13 14:55:55,-0.113,-0.014,,29.3,24.8,33.3,0.52,0.17,19.01,0,0,0,0
2024-11-13 14:55:58,-0.112,-0.013,,29.2,24.7,33.2,0.19,0.17,19.01,0,0,0,0
2024-11-13 14:56:01,-0.112,-0.013,,29.1,24.8,33.2,0.1,0.13,19.02,0,0,0,0
2024-11-13 14:56:04,-0.112,-0.012,,29.1,24.8,33.1,0.1,0.13,19.06,0,0,433,3
2024-11-13 14:56:07,-0.116,0.426,,29,24.8,33.2,0.44,0.57,19.06,102.4,7.8,433,3
2024-11-13 14:56:10,-0.121,4.028,,29,24.8,33.1,0.44,0.57,19.06,102.4,7.8,433,3
2024-11-13 14:56:13,-0.123,4.992,,28.9,24.8,33,0.44,1.58,19.02,380,5.05,1999,3
2024-11-13 14:56:16,-0.125,5.086,,28.9,24.8,33,1.56,1.58,19.04,380,5.05,1999,3
2024-11-13 14:56:19,-0.123,5.216,,28.9,24.8,33,0.92,0.89,19.04,380,5.05,1999,3
2024-11-13 14:56:22,-0.117,5.202,,28.9,24.8,33.1,0.92,0.89,19.01,380,5.05,1999,3
2024-11-13 14:56:25,-0.122,5.119,,28.8,24.8,33.1,1.52,0.89,19.01,380,5.05,1999,3
2024-11-13 14:56:28,-0.123,4.943,,28.8,24.8,33.1,1.52,1.11,19.01,380,5.05,1999,3
2024-11-13 14:56:31,-0.118,4.721,,28.8,24.8,33.1,1.52,0.79,19.01,380,5.05,1999,3
2024-11-13 14:56:34,-0.119,4.591,,28.8,24.8,33.2,1.3,0.79,19.01,380,5.05,1999,3
2024-11-13 14:56:37,-0.123,4.785,,28.8,24.8,33.2,1.26,1.35,19.01,380,5.02,1999,3
2024-11-13 14:56:40,-0.118,4.98,,28.7,24.8,33.2,1.26,1.35,19.01,380,5.02,1999,3
2024-11-13 14:56:43,-0.122,5.076,,28.7,24.8,33.1,1.26,1.35,18.99,380,5.03,1999,3
2024-11-13 14:56:46,-0.129,5.11,,28.7,24.8,33.2,1.35,1.01,18.99,380,5.03,1999,3
2024-11-13 14:56:49,-0.128,4.979,,28.7,24.8,33.2,1.35,0.96,,380,5.03,1999,3
2024-11-13 14:56:52,-0.119,4.703,,28.6,24.8,33.3,1.12,0.96,,380,5.03,1999,3
2024-11-13 14:56:55,-0.125,4.682,,28.6,24.9,33.3,1.42,0.96,18.98,380,5,1999,3
2024-11-13 14:56:58,-0.123,4.991,,28.6,24.9,33.3,1.42,1.06,19.01,380,5,1999,3
2024-11-13 14:57:01,-0.118,5.127,,28.6,24.9,33.3,1.42,1.06,19.01,380,4.99,1999,3
2024-11-13 14:57:04,-0.12,5.164,,28.6,24.9,33.4,0.98,0.9,18.98,380,4.99,1999,3
2024-11-13 14:57:08,-0.123,5.086,,28.6,24.9,33.4,1.9,1.05,18.96,380,4.99,1999,3
2024-11-13 14:57:11,-0.115,4.799,,28.6,24.9,33.4,1.9,1.05,18.96,380,4.99,1999,3
2024-11-13 14:57:14,-0.117,4.514,,28.6,24.9,33.4,1.9,1.05,18.96,380,4.95,1999,3
2024-11-13 14:57:17,-0.124,4.68,,28.6,24.9,33.4,1.07,0.84,19.02,380,4.95,1999,3
2024-11-13 14:57:20,-0.12,4.924,,28.7,24.9,33.4,1.07,0.84,18.96,380,4.95,1999,3
2024-11-13 14:57:23,-0.125,5.012,,28.6,24.9,33.5,1.3,1.29,18.96,380,4.95,1999,3
2024-11-13 14:57:26,-0.13,5.099,,28.6,24.9,33.5,1.09,0.76,18.96,380,4.96,1999,3
2024-11-13 14:57:29,-0.125,4.952,,28.6,24.9,33.4,1.09,0.76,18.99,380,4.96,1999,3
2024-11-13 14:57:32,-0.122,4.662,,28.6,25,33.5,1.09,0.76,18.96,380,4.93,1999,3
2024-11-13 14:57:35,-0.128,4.656,,28.6,25,33.4,1.49,0.96,18.96,380,4.93,1999,3
2024-11-13 14:57:38,-0.124,5.003,,28.6,25,33.5,1.49,0.96,18.99,380,4.93,1999,3
2024-11-13 14:57:41,-0.117,5.128,,28.5,25,33.5,0.93,0.76,18.99,380,4.93,1999,3
2024-11-13 14:57:44,-0.122,5.145,,28.4,25,33.6,0.93,0.76,18.96,380,4.96,1999,3
2024-11-13 14:57:47,-0.122,5.102,,28.5,25,33.7,1.37,,18.96,380,4.96,1999,3
2024-11-13 14:57:50,-0.116,4.863,,28.4,25,33.7,1.37,1.18,18.96,380,4.96,1999,3
2024-11-13 14:57:53,-0.116,4.558,,28.4,25,33.7,1.44,0.93,18.96,380,4.96,1999,3
2024-11-13 14:57:56,-0.124,4.582,,28.4,25,33.6,1.44,0.93,18.99,380,4.95,1999,3
2024-11-13 14:57:59,-0.118,4.895,,28.4,25,33.7,1.44,1.03,18.99,380,4.95,1999,3
2024-11-13 14:58:02,-0.122,4.996,,28.4,25,33.6,1.42,1.03,18.98,380,4.93,1999,3
2024-11-13 14:58:05,-0.128,5.079,,28.3,25,33.6,1.19,0.97,18.98,380,4.93,1999,3
2024-11-13 14:58:08,-0.13,5.034,,28.3,25,33.7,1.19,0.97,18.98,380,4.93,1999,3
2024-11-13 14:58:11,-0.122,4.719,,28.4,25,33.7,1.22,1.13,18.98,380,4.93,1999,3
2024-11-13 14:58:14,-0.125,4.645,,28.4,25,33.8,1.22,1.13,18.98,380,4.96,1999,3
2024-11-13 14:58:17,-0.127,4.995,,28.4,25.1,33.8,1.22,1.19,18.93,380,4.96,1999,3
2024-11-13 14:58:20,-0.119,5.162,,28.4,25.1,33.8,1.59,1.19,18.93,380,4.96,1999,3
2024-11-13 14:58:23,-0.119,5.184,,28.4,25.1,33.7,1.22,0.99,18.93,380,4.96,1999,3
2024-11-13 14:58:26,-0.123,5.152,,28.4,25.1,33.8,1.22,0.99,18.93,380,4.94,1999,3
2024-11-13 14:58:29,-0.116,4.884,,28.4,25.1,33.8,1.27,0.99,18.94,380,4.94,1999,3
2024-11-13 14:58:32,-0.117,4.55,,28.4,25.1,33.8,1.27,1.29,18.94,380,4.95,1999,3
2024-11-13 14:58:35,-0.124,4.597,,28.4,25.1,33.8,1.27,0.98,18.96,380,4.95,1999,3
2024-11-13 14:58:38,-0.122,4.905,,28.4,25.1,33.8,0.95,,18.94,380,4.95,1999,3
2024-11-13 14:58:41,-0.123,5.018,,28.4,25.1,33.8,1.54,,18.94,380,4.95,1999,3
2024-11-13 14:58:44,-0.129,5.144,,28.3,25.1,33.9,1.54,0.74,18.94,380,4.94,1999,3
2024-11-13 14:58:47,-0.13,5.08,,28.3,25.2,33.8,1.54,0.74,18.96,380,4.94,1999,3
2024-11-13 14:58:50,-0.123,4.777,,28.3,25.2,33.9,1.14,0.81,18.93,380,4.94,1999,3
2024-11-13 14:58:53,-0.126,4.67,,28.3,25.2,33.9,1.3,1.29,18.93,380,4.94,1999,3
2024-11-13 14:58:56,-0.124,5.019,,28.3,25.2,33.9,1.3,1.29,18.93,380,4.97,1999,3
2024-11-13 14:58:59,-0.117,5.168,,28.3,25.2,33.9,1.3,1.29,18.94,380,4.97,1999,3
2024-11-13 14:59:02,-0.122,5.207,,28.3,25.2,33.9,1.5,0.93,18.94,380,4.95,1999,3
2024-11-13 14:59:05,-0.122,5.218,,28.3,25.2,33.9,1.5,0.93,18.94,380,4.95,1999,3
2024-11-13 14:59:08,-0.118,4.935,,28.2,25.2,33.9,1.71,0.93,18.94,380,4.95,1999,
2024-11-13 14:59:11,-0.116,4.579,,28.3,25.2,34,1.71,,18.94,380,4.95,1999,3
2024-11-13 14:59:14,-0.12,4.566,,28.3,25.2,34,1.42,1.15,18.94,380,4.95,1999,3
2024-11-13 14:59:17,-0.122,4.907,,28.3,25.2,34,1.42,1.15,18.94,380,4.95,1999,3
2024-11-13 14:59:20,-0.119,5.012,,28.3,25.2,34,1.36,0.93,18.96,380,4.95,1999,3
2024-11-13 14:59:23,-0.131,5.116,,28.3,25.3,34,1.36,0.93,18.96,380,4.97,1999,3
2024-11-13 14:59:26,-0.127,5.137,,28.2,25.2,34,1.36,0.81,18.91,380,4.97,1999,3
2024-11-13 14:59:29,-0.12,4.854,,28.2,25.3,34,1.28,0.81,18.91,380,4.97,1999,3
2024-11-13 14:59:32,-0.124,4.661,,28.2,25.3,34,1.44,1.16,18.91,380,4.97,1999,3
2024-11-13 14:59:35,-0.124,4.918,,28.2,25.3,34,1.44,1.16,18.94,380,4.96,1999,3
2024-11-13 14:59:38,-0.12,5.178,,28.3,25.3,34.1,1.24,1.16,18.94,380,4.96,1999,3
2024-11-13 14:59:41,-0.122,5.168,,28.3,25.3,34.1,1.24,1.29,18.94,380,4.96,1999,3
2024-11-13 14:59:44,-0.123,5.186,,28.3,25.3,34.1,1.24,1.09,18.93,380,4.96,1999,3
2024-11-13 14:59:47,-0.116,4.951,,28.3,25.3,34.1,1.31,1.09,18.93,380,4.96,1999,3
2024-11-13 14:59:50,-0.115,4.611,,28.3,25.3,34.1,1.69,1.08,18.93,380,4.96,1999,3
2024-11-13 14:59:53,-0.121,4.51,,28.3,25.3,34.1,1.69,1.08,18.93,380,4.94,1999,3
2024-11-13 14:59:56,-0.122,4.83,,28.3,25.3,34.1,1.69,1.08,18.94,380,4.94,1999,3
2024-11-13 14:59:59,-0.119,4.98,,28.3,25.3,34.1,1.18,0.85,18.93,380,4.94,1999,3
2024-11-13 15:00:02,-0.128,5.074,,28.3,25.4,34.2,1.18,1.46,18.93,380,4.94,1999,3
2024-11-13 15:00:05,-0.128,5.092,,28.3,25.4,34.1,1.48,1.46,18.91,380,4.97,1999,3
2024-11-13 15:00:08,-0.121,4.862,,28.3,25.4,34.1,,1.46,18.91,380,4.97,1999,3
2024-11-13 15:00:11,-0.124,4.651,,28.3,25.4,34.1,,1.03,18.91,380,4.97,1999,3
2024-11-13 15:00:14,-0.126,4.891,,28.3,25.4,34.1,,0.97,18.91,380,4.97,1999,3
2024-11-13 15:00:17,-0.12,5.195,,28.3,25.4,34.2,1.6,0.97,18.91,380,4.94,1999,3
2024-11-13 15:00:20,-0.122,5.245,,28.3,25.4,34.2,1.17,0.97,18.91,380,4.94,1999,3
2024-11-13 15:00:23,-0.123,5.265,,28.3,25.4,34.2,1.17,1.19,18.91,380,4.95,1999,3
2024-11-13 15:00:26,-0.12,5.071,,28.2,25.4,34.2,1.17,1.19,18.91,380,4.95,1999,3
2024-11-13 15:00:29,-0.115,4.69,,28.2,25.4,34.2,1.39,1.46,18.9,380,4.95,1999,3
2024-11-13 15:00:32,-0.124,4.53,,28.2,25.4,34.2,1.39,0.86,18.91,380,4.95,1999,3
2024-11-13 15:00:35,-0.123,4.823,,28.1,25.4,34.2,1.63,0.86,18.91,380,4.94,1999,3
2024-11-13 15:00:38,-0.12,5.016,,28.1,25.4,34.2,1.63,0.86,18.91,380,4.94,1999,3
2024-11-13 15:00:41,-0.128,5.083,,28.1,25.4,34.2,1.25,0.97,18.91,380,4.94,1999,3
2024-11-13 15:00:44,-0.129,4.472,,28.2,25.4,34.2,1.25,0.97,18.9,380,4.94,1999,3
2024-11-13 15:00:47,-0.126,0.077,,28.2,25.5,34.3,1.86,1.3,18.9,380,4.94,1999,3
2024-11-13 15:00:50,-0.128,-0.046,,28.2,25.5,34.2,1.86,1.3,18.9,380,4.94,1999,3
2024-11-13 15:00:53,-0.127,-0.044,,28.1,25.5,34.2,1.86,0.26,18.91,380,4.48,1999,4
2024-11-13 15:00:56,-0.123,-0.042,,28.1,25.5,34.2,0.45,0.26,18.91,380,4.48,1999,4
2024-11-13 15:00:59,-0.126,-0.041,,28.1,25.5,34.2,0.34,0.29,18.88,380,4.48,1999,4
2024-11-13 15:01:02,-0.127,-0.044,,28.1,25.5,34.2,0.34,0.29,18.91,380,4.48,1999,4
2024-11-13 15:01:05,-0.127,-0.04,,28.1,25.5,34.2,0.47,0.32,18.91,380,4.48,1999,4
2024-11-13 15:01:08,-0.125,-0.04,,28.1,25.5,34.1,0.47,0.32,18.91,380,4.48,1999,4
2024-11-13 15:01:11,-0.126,-0.042,,28.2,25.5,34.1,0.47,0.35,18.93,380,4.47,1999,4
2024-11-13 15:01:14,-0.127,-0.042,,28.2,25.5,34.2,0.55,0.35,18.88,380,4.47,1999,4
2024-11-13 15:01:17,-0.126,-0.039,,28.3,25.5,34.2,0.41,0.37,18.88,380,4.47,1999,4
2024-11-13 15:01:20,-0.126,-0.038,,28.2,25.6,34.1,0.41,0.37,18.88,380,4.47,1999,4
2024-11-13 15:01:23,-0.127,-0.041,,28.2,25.5,34.1,0.41,0.37,18.88,380,4.48,1999,4
2024-11-13 15:01:26,-0.127,-0.04,,28.2,25.6,34.1,0.38,0.25,18.9,380,4.48,1999,4
2024-11-13 15:01:29,-0.127,-0.044,,28.3,25.5,34.2,0.38,0.3,18.9,380,4.48,1999,4
2024-11-13 15:01:32,-0.127,-0.04,,28.3,25.6,34.1,0.32,0.3,18.88,380,4.48,1999,4
2024-11-13 15:01:35,-0.125,-0.044,,28.3,25.6,34,0.46,0.25,18.88,380,4.47,1999,4
2024-11-13 15:01:38,-0.127,-0.042,,28.3,25.6,34.1,0.46,0.25,18.88,380,4.47,1999,4
2024-11-13 15:01:41,-0.125,-0.042,,28.3,25.6,34.1,0.46,0.25,18.88,380,4.47,1999,4
2024-11-13 15:01:44,-0.125,-0.037,,28.3,25.6,34.1,0.54,0.38,18.88,380,4.47,1999,4
2024-11-13 15:01:47,-0.126,-0.033,,28.4,25.6,34.1,0.54,0.24,18.88,380,4.47,1999,4
2024-11-13 15:01:50,-0.125,-0.038,,28.4,25.6,34.1,0.46,0.24,18.88,380,4.47,1999,4
2024-11-13 15:01:53,-0.126,-0.038,,28.4,25.6,34.1,0.57,0.24,18.88,380,4.48,1999,4
2024-11-13 15:01:56,-0.129,-0.041,,28.4,25.6,34,0.57,0.4,18.85,380,4.48,1999,4
2024-11-13 15:01:59,-0.126,-0.039,,28.4,25.6,34.1,0.57,0.4,18.86,380,4.48,1999,4
2024-11-13 15:02:02,-0.126,-0.041,,28.4,25.6,34,0.41,0.27,18.86,380,4.48,1999,4
2024-11-13 15:02:05,-0.125,-0.041,,28.4,25.6,34,0.41,0.38,18.86,380,4.48,1999,4
2024-11-13 15:02:08,-0.128,-0.04,,28.4,25.6,33.9,0.55,0.38,18.86,380,4.48,1999,4
2024-11-13 15:02:11,-0.127,-0.037,,28.4,25.6,34,0.55,0.38,18.86,380,4.48,1999,4
2024-11-13 15:02:14,-0.127,-0.04,,28.4,25.6,34,0.42,0.26,18.86,380,4.47,1999,4
2024-11-13 15:02:17,-0.128,-0.04,,28.4,25.6,34,0.42,,18.88,380,4.47,1999,4
2024-11-13 15:02:21,-0.125,-0.034,,28.3,25.6,34,0.38,0.28,18.88,380,4.47,1999,4
2024-11-13 15:02:24,-0.124,-0.032,,28.3,25.6,34,0.39,0.28,18.86,380,4.48,1999,4
2024-11-13 15:02:27,-0.126,-0.034,,28.3,25.6,34,0.39,0.29,18.86,380,4.48,1999,4
2024-11-13 15:02:30,-0.127,-0.033,,28.4,25.6,34,0.39,0.29,18.86,380,4.48,1999,4
2024-11-13 15:02:33,-0.123,-0.033,,28.5,25.6,33.9,0.5,0.28,18.85,380,4.48,1999,4
2024-11-13 15:02:36,-0.124,-0.033,,28.5,25.7,34,0.5,0.28,18.85,380,4.47,1999,4
2024-11-13 15:02:39,-0.126,-0.032,,28.4,25.7,33.9,0.45,0.28,18.85,380,4.47,1999,4
2024-11-13 15:02:42,-0.128,-0.032,,28.4,25.7,34,0.45,0.32,18.86,380,4.47,1999,4
2024-11-13 15:02:45,-0.127,-0.029,,28.4,25.7,34,0.31,0.23,18.86,380,4.47,1999,4
2024-11-13 15:02:48,-0.127,-0.029,,28.4,25.7,34,0.31,0.23,18.85,380,4.47,1999,4
2024-11-13 15:02:51,-0.127,-0.029,,28.4,25.7,33.9,0.43,0.32,18.85,380,4.47,1999,4
2024-11-13 15:02:54,-0.128,-0.025,,28.4,25.7,33.9,0.43,0.32,18.85,380,4.47,1999,4
2024-11-13 15:02:57,-0.126,-0.024,,28.4,25.7,33.9,0.43,0.32,18.85,380,4.47,1999,4
2024-11-13 15:03:01,-0.124,-0.032,,28.3,25.7,33.9,0.53,0.3,18.85,380,4.47,1999,4
2024-11-13 15:03:04,-0.126,-0.03,,28.3,25.7,33.9,0.35,0.25,18.83,380,4.47,1999,4
2024-11-13 15:03:07,-0.126,-0.033,,28.4,25.7,34,0.35,0.25,18.83,380,4.48,1999,4
2024-11-13 15:03:10,-0.123,-0.034,,28.4,25.7,34,0.4,0.25,18.83,380,4.48,1999,4
2024-11-13 15:03:13,-0.125,-0.032,,28.4,25.7,33.9,0.4,0.3,18.85,380,4.47,1999,4
2024-11-13 15:03:16,-0.125,-0.032,,28.5,25.7,33.9,0.4,0.3,18.83,380,4.47,1999,4
2024-11-13 15:03:19,-0.128,-0.032,,28.5,25.8,33.9,0.52,0.34,18.83,380,4.47,1999,4
2024-11-13 15:03:22,-0.128,-0.036,,28.6,25.7,33.8,0.48,0.28,18.85,380,4.47,1999,4
2024-11-13 15:03:25,-0.124,-0.034,,28.6,25.7,33.9,0.48,0.28,18.85,380,4.48,1999,4
2024-11-13 15:03:28,-0.125,-0.038,,28.6,25.7,33.9,0.56,0.28,18.85,380,4.48,1999,4
2024-11-13 15:03:31,-0.124,-0.036,,28.6,25.7,33.9,0.56,0.39,18.85,380,4.48,1999,4
2024-11-13 15:03:34,-0.124,-0.037,,28.6,25.8,34,0.56,0.39,18.82,380,4.48,1999,4
2024-11-13 15:03:37,-0.126,-0.033,,28.6,25.8,33.9,0.36,0.23,18.82,380,4.48,1999,4
2024-11-13 15:03:40,-0.125,-0.033,,28.6,25.8,33.9,0.39,0.27,18.82,380,4.48,1999,4
2024-11-13 15:03:44,-0.128,-0.03,,28.6,25.8,33.9,0.39,0.27,18.82,380,4.47,1999,4
2024-11-13 15:03:47,-0.127,-0.031,,28.6,25.8,33.9,0.39,0.27,18.8,380,4.47,1999,4
2024-11-13 15:03:50,-0.124,-0.033,,28.6,25.8,33.9,0.43,0.27,18.82,380,4.47,1999,4
2024-11-13 15:03:53,-0.126,-0.037,,28.6,25.8,33.9,0.43,0.27,18.82,380,4.47,1999,4
2024-11-13 15:03:56,-0.128,-0.029,,28.6,25.8,33.9,0.51,0.3,18.8,380,4.47,1999,4
2024-11-13 15:03:59,-0.127,-0.026,,28.6,25.8,33.9,0.33,0.29,18.8,380,4.47,1999,4
2024-11-13 15:04:02,-0.124,-0.035,,28.6,25.8,34,0.33,0.29,18.8,380,4.47,1999,4
2024-11-13 15:04:05,-0.126,-0.039,,28.6,25.8,33.9,0.33,0.29,18.8,380,4.47,1999,4
2024-11-13 15:04:08,-0.127,-0.042,,28.6,25.8,33.9,0.41,0.27,18.78,380,4.47,1999,4
2024-11-13 15:04:11,-0.127,-0.045,,28.6,25.8,34,0.41,0.27,18.82,380,4.47,1999,4
2024-11-13 15:04:14,-0.125,-0.042,,28.6,25.8,33.9,0.39,0.34,18.82,380,4.48,1999,4
2024-11-13 15:04:17,-0.122,-0.042,,28.6,25.8,34,0.44,0.34,18.82,380,4.48,1999,4
2024-11-13 15:04:20,-0.119,-0.043,,28.5,25.8,33.9,0.44,0.27,18.78,380,4.48,1999,4
2024-11-13 15:04:23,-0.114,-0.044,,28.5,25.8,33.9,0.44,0.27,18.78,179.8,6.06,1999,4
2024-11-13 15:04:26,-0.114,-0.024,,28.5,25.8,33.9,0.4,0.55,18.8,179.8,6.06,791,0
2024-11-13 15:04:29,-0.115,-0.016,,28.5,25.8,33.8,0.4,0.55,18.8,179.8,6.06,791,0
2024-11-13 15:04:32,-0.113,-0.013,,28.5,25.8,33.8,0.2,0.55,18.8,179.8,6.06,791,0
2024-11-13 15:04:35,-0.176,-0.013,,28.6,25.8,33.9,0.2,0.16,18.8,164.8,6.58,723,0
2024-11-13 15:04:38,-0.486,-0.013,,28.6,25.9,33.8,0.57,0.49,18.8,164.8,6.58,723,2
2024-11-13 15:04:41,-0.665,-0.007,,28.6,25.9,33.8,0.57,0.49,18.8,164.8,6.58,723,2
2024-11-13 15:04:44,-0.725,-0.013,,28.6,25.9,33.7,0.59,0.49,18.8,164.8,4.55,1999,2
2024-11-13 15:04:47,-0.745,-0.013,,28.6,25.9,33.8,0.59,0.49,18.8,380,4.55,1999,2
2024-11-13 15:04:50,-0.752,-0.014,,28.6,25.8,33.7,0.59,0.49,18.78,380,4.55,1999,2
2024-11-13 15:04:53,-0.752,-0.012,,28.5,25.9,33.8,0.43,0.26,18.78,380,4.52,1999,2
2024-11-13 15:04:56,-0.751,-0.012,,28.5,25.9,33.7,0.52,0.35,18.78,380,4.52,1999,2
2024-11-13 15:04:59,-0.753,-0.013,,28.5,25.9,33.8,0.52,0.35,18.78,380,4.52,1999,2
2024-11-13 15:05:02,-0.75,-0.013,,28.5,25.9,33.7,0.4,0.35,18.8,380,4.52,1999,2
2024-11-13 15:05:05,-0.748,-0.012,,28.4,25.9,33.7,0.4,0.35,18.78,380,4.52,1999,2
2024-11-13 15:05:08,-0.747,-0.012,,28.4,25.9,33.7,0.4,0.24,18.78,380,4.52,1999,2
2024-11-13 15:05:11,-0.75,-0.011,,28.4,25.9,33.8,0.38,0.24,18.77,380,4.52,1999,2
2024-11-13 15:05:14,-0.749,-0.011,,28.3,25.9,33.7,0.53,0.36,18.77,380,4.52,1999,2
2024-11-13 15:05:17,-0.75,-0.013,,28.3,25.9,33.7,0.53,0.36,18.78,380,4.51,1999,2
2024-11-13 15:05:20,-0.746,-0.013,,28.3,25.9,33.8,0.53,0.36,18.78,380,4.51,1999,2
2024-11-13 15:05:23,-0.746,-0.014,,28.3,25.9,33.8,0.5,0.3,18.77,380,4.51,1999,2
2024-11-13 15:05:26,-0.742,-0.012,,28.3,25.9,33.7,0.5,0.27,18.77,380,4.51,1999,2
2024-11-13 15:05:29,-0.74,-0.01,,28.3,25.9,33.7,0.38,0.27,18.77,380,4.51,1999,2
2024-11-13 15:05:32,-0.74,-0.012,,28.3,25.9,33.7,0.51,0.27,18.77,380,4.51,1999,2
2024-11-13 15:05:35,-0.744,-0.012,,28.4,25.9,33.8,0.51,0.37,18.77,380,4.51,1999,2
2024-11-13 15:05:38,-0.738,-0.013,,28.4,25.9,33.7,0.51,0.37,18.78,380,4.51,1999,2
2024-11-13 15:05:41,-0.738,-0.013,,28.4,25.9,33.8,0.47,0.31,18.78,380,4.51,1999,2
2024-11-13 15:05:44,-0.741,-0.014,,28.4,25.9,33.8,0.47,0.33,18.78,380,4.51,1999,2
2024-11-13 15:05:47,-0.739,-0.013,,28.5,25.9,33.8,0.41,0.33,18.78,380,4.52,1999,2
2024-11-13 15:05:50,-0.737,-0.012,,28.5,25.9,33.8,0.41,0.33,18.77,380,4.52,1999,2
2024-11-13 15:05:53,-0.734,-0.009,,28.5,25.9,33.8,0.6,0.35,18.77,380,4.51,1999,2
2024-11-13 15:05:56,-0.734,-0.01,,28.5,25.9,33.8,0.6,0.35,18.78,380,4.51,1999,2
2024-11-13 15:05:59,-0.736,-0.01,,28.5,25.9,33.8,0.52,0.39,18.78,380,4.51,1999,2
2024-11-13 15:06:02,-0.737,-0.012,,28.4,25.9,33.8,0.52,0.39,18.78,380,4.51,1999,2
2024-11-13 15:06:05,-0.735,-0.014,,28.3,25.9,33.9,0.52,0.31,18.77,380,4.5,1999,2
2024-11-13 15:06:08,-0.733,-0.013,,28.3,25.9,33.9,0.43,0.31,18.74,380,4.5,1999,2
2024-11-13 15:06:11,-0.732,-0.013,,28.3,25.9,33.9,0.42,0.28,18.74,380,4.5,1999,2
2024-11-13 15:06:14,-0.732,-0.014,,28.2,25.9,34,0.42,0.28,18.77,380,4.5,1999,2
2024-11-13 15:06:17,-0.733,-0.013,,28.2,25.9,34,,0.28,18.77,380,4.5,1999,2
2024-11-13 15:06:20,-0.732,-0.013,,28.2,25.9,34,,0.3,18.75,380,4.5,1999,2
2024-11-13 15:06:23,-0.733,-0.01,,28.3,25.9,34,0.43,0.33,18.75,380,4.49,1999,2
2024-11-13 15:06:26,-0.729,-0.011,,28.3,25.9,34,0.43,0.33,18.77,380,4.49,1999,2
2024-11-13 15:06:29,-0.732,-0.013,,28.3,25.9,34,0.35,0.32,18.77,380,4.49,1999,2
2024-11-13 15:06:32,-0.728,-0.012,,28.3,25.9,34,0.35,0.32,18.75,380,4.49,1999,2
2024-11-13 15:06:35,-0.726,-0.011,,28.3,25.9,34.1,0.35,0.32,18.75,380,4.49,1999,2
2024-11-13 15:06:38,-0.725,-0.01,,28.3,25.9,34.1,0.49,0.38,18.77,380,4.49,1999,2
2024-11-13 15:06:41,-0.725,-0.013,,28.3,25.9,34.1,0.51,0.35,18.74,380,4.49,1999,2
2024-11-13 15:06:44,-0.725,-0.011,,28.3,25.9,34.1,0.51,0.35,18.74,380,4.48,1999,2
2024-11-13 15:06:47,-0.726,-0.012,,28.3,25.9,34.2,0.34,0.35,18.74,380,4.48,1999,2
2024-11-13 15:06:50,-0.727,-0.013,,28.3,25.9,34.3,0.34,0.35,18.75,380,4.48,1999,2
2024-11-13 15:06:53,-0.728,-0.013,,28.3,25.9,34.2,0.34,0.35,18.75,380,4.48,1999,2
2024-11-13 15:06:56,-0.728,-0.012,,28.3,25.9,34.2,0.42,0.34,18.75,380,4.48,1999,2
2024-11-13 15:06:59,-0.725,-0.013,,28.3,25.9,34.2,,0.34,18.75,380,4.48,1999,2
2024-11-13 15:07:02,-0.725,-0.012,,28.3,25.9,34.2,,0.41,18.77,380,4.48,1999,2
2024-11-13 15:07:05,-0.727,-0.014,,28.2,25.9,34.4,,0.41,18.75,380,4.48,1999,2
2024-11-13 15:07:08,-0.724,-0.013,,28.2,25.9,34.2,0.4,0.36,18.75,380,4.48,1999,2
2024-11-13 15:07:11,-0.724,-0.011,,28.3,25.9,34.3,0.4,0.35,18.75,380,4.48,1999,2
2024-11-13 15:07:14,-0.724,-0.013,,28.2,25.9,34.4,0.39,0.35,18.75,380,4.48,1999,2
2024-11-13 15:07:17,-0.725,-0.015,,28.2,25.9,34.4,0.39,0.35,18.75,380,4.48,1999,2
2024-11-13 15:07:20,-0.724,-0.014,,28.2,25.9,34.5,0.49,0.39,18.75,380,4.48,1999,2
2024-11-13 15:07:23,-0.723,-0.013,,28.2,25.9,34.5,0.49,0.39,18.74,380,4.48,1999,2
2024-11-13 15:07:26,-0.721,-0.014,,28.2,25.9,34.5,0.44,0.32,18.74,380,4.47,1999,2
2024-11-13 15:07:29,-0.72,-0.012,,28.2,25.9,34.6,0.45,0.32,18.74,380,4.47,1999,2
2024-11-13 15:07:32,-0.721,-0.014,,28.2,25.9,34.6,0.45,0.33,18.74,380,4.47,1999,2
2024-11-13 15:07:35,-0.721,-0.014,,28.3,25.9,34.5,0.45,0.33,18.72,380,4.48,1999,2
2024-11-13 15:07:38,-0.724,-0.013,,28.2,25.9,34.6,0.52,0.49,18.74,380,4.48,1999,2
2024-11-13 15:07:41,-0.722,-0.012,,28.2,25.9,34.6,0.52,0.49,18.74,380,4.48,1999,2
2024-11-13 15:07:44,-0.723,-0.015,,28.2,25.9,34.7,0.47,0.49,18.74,380,4.47,1999,2
2024-11-13 15:07:47,-0.722,-0.013,,28.2,25.9,34.7,0.47,0.38,18.74,380,4.47,1999,2
2024-11-13 15:07:50,-0.723,-0.012,,28.2,25.9,34.7,0.36,0.31,18.74,380,4.47,1999,2
2024-11-13 15:07:53,-0.722,-0.012,,28.2,25.9,34.8,0.36,0.31,18.74,380,4.47,1999,2
