Date,Pressão Sucção,Pressão_Descarga,Sensor4,Temperatura Ambiente,Estator,V_Z,V_X,TEMP_MB,TENSAO,CORRENTE,RPM_MOTOR,STATUS_INV
2024-11-11 14:40:57,-0.1,-0.013,,34.6,33.6,0.19,0.11,17.62,0,0,0,0
2024-11-11 14:41:00,-0.1,-0.015,,34.6,33.5,0.19,0.11,17.62,0,0,0,0
2024-11-11 14:41:03,-0.1,-0.014,,34.6,33.5,0.19,0.11,17.57,0,0,0,0
2024-11-11 14:41:06,-0.1,-0.015,,34.5,33.5,0.19,0.11,17.57,0,0,0,0
2024-11-11 14:41:09,-0.101,-0.015,,34.4,33.5,0.19,0.11,17.54,0,0,0,0
2024-11-11 14:41:12,-0.099,-0.014,,34.3,33.5,0.16,0.2,17.54,0,0,0,0
2024-11-11 14:41:15,-0.099,-0.014,,34.3,33.5,0.16,0.2,17.49,0,0,0,0
2024-11-11 14:41:18,-0.1,-0.014,,34.2,33.5,0.16,0.11,17.49,0,0,0,0
2024-11-11 14:41:21,-0.1,-0.014,,34.1,33.5,0.16,0.11,17.46,0,0,0,0
2024-11-11 14:41:24,-0.098,-0.015,,34.1,33.5,1.27,1.13,17.42,0,0,0,0
2024-11-11 14:41:27,-0.099,-0.014,,34.1,33.5,1.27,1.13,17.42,0,0,0,0
2024-11-11 14:41:30,-0.098,-0.014,,34.1,33.5,0.15,1.13,17.42,0,0,0,0
2024-11-11 14:41:33,-0.1,-0.015,,34.1,33.5,0.15,0.22,17.36,0,0,0,0
2024-11-11 14:41:36,-0.099,-0.014,,34.2,33.5,0.78,0.43,17.36,0,0,0,0
2024-11-11 14:41:39,-0.1,-0.015,,34.3,33.5,0.78,0.43,17.36,0,0,0,0
2024-11-11 14:41:42,-0.1,-0.014,,34.3,33.5,0.18,0.14,17.36,0,0,0,0
2024-11-11 14:41:45,-0.096,-0.015,,34.3,33.5,0.18,0.14,17.3,0,0,0,0
2024-11-11 14:41:48,-0.097,-0.014,,34.3,33.4,0.18,0.14,17.3,0,0,0,0
2024-11-11 14:41:51,-0.096,-0.014,,34.2,33.5,19.15,42.71,17.25,0,0,0,0
2024-11-11 14:41:54,-0.096,-0.014,,34.1,33.5,0.14,0.16,17.22,0,0,0,0
2024-11-11 14:41:57,-0.099,-0.014,,34.1,33.5,0.14,0.16,17.22,0,0,0,0
2024-11-11 14:42:00,-0.099,-0.014,,34,33.5,0.17,0.16,17.22,0,0,0,0
2024-11-11 14:42:03,-0.098,-0.014,,34.1,33.5,0.17,0.16,17.2,0,0,0,0
2024-11-11 14:42:06,-0.097,-0.015,,34.1,33.5,0.17,0.16,17.15,0,0,0,0
2024-11-11 14:42:09,-0.096,-0.014,,34.1,33.4,0.16,0.12,17.15,0,0,0,0
2024-11-11 14:42:12,-0.096,-0.015,,34,33.4,0.13,0.21,17.12,0,0,0,0
2024-11-11 14:42:15,-0.099,-0.014,,34,33.4,0.13,0.21,17.12,0,0,0,0
2024-11-11 14:42:18,-0.096,-0.014,,34,33.4,0.13,0.21,17.09,0,0,0,0
2024-11-11 14:42:21,-0.096,-0.014,,34,33.4,0.12,0.12,17.09,0,0,0,0
2024-11-11 14:42:24,-0.097,-0.015,,34,33.4,0.12,0.12,17.06,0,0,0,0
2024-11-11 14:42:27,-0.095,-0.014,,34,33.4,0.13,0.15,17.04,0,0,0,0
2024-11-11 14:42:30,-0.096,-0.014,,34,33.4,0.15,0.15,17.04,0,0,0,0
2024-11-11 14:42:33,-0.096,-0.013,,34,33.4,0.15,0.13,17.04,0,0,0,0
2024-11-11 14:42:36,-0.096,-0.014,,34,33.4,0.15,0.13,17.02,0,0,0,0
2024-11-11 14:42:39,-0.095,-0.014,,33.9,33.4,0.14,0.1,17.01,0,0,0,0
2024-11-11 14:42:42,-0.096,-0.014,,33.8,33.4,0.14,0.1,17.01,0,0,0,0
2024-11-11 14:42:45,-0.096,-0.014,,33.8,33.4,0.14,0.15,17.01,0,0,0,0
2024-11-11 14:42:48,-0.096,-0.014,,33.8,33.4,0.14,0.15,16.99,0,0,0,0
2024-11-11 14:42:51,-0.096,-0.014,,33.8,33.4,0.18,0.18,16.96,0,0,0,0
2024-11-11 14:42:54,-0.096,-0.014,,33.7,33.4,0.18,0.18,16.96,0,0,0,0
2024-11-11 14:42:57,-0.096,-0.015,,33.7,33.4,0.14,0.13,16.91,0,0,0,0
2024-11-11 14:43:00,-0.096,-0.014,,33.6,33.4,0.14,0.13,16.91,0,0,0,0
2024-11-11 14:43:03,-0.097,-0.013,,33.6,33.4,0.14,0.13,16.93,0,0,0,0
2024-11-11 14:43:06,-0.151,0.002,,33.6,33.4,0.14,0.15,16.93,0,0,0,0
2024-11-11 14:43:09,-0.123,-0.016,,33.5,33.3,0.26,0.36,16.91,0,0,0,0
2024-11-11 14:43:12,-0.124,-0.018,,33.5,33.5,0.26,,16.91,0,0,0,0
2024-11-11 14:43:15,-0.125,-0.02,,33.5,33.4,0.52,,16.93,380,5.09,1865,4
2024-11-11 14:43:18,-0.124,-0.018,,33.6,33.4,0.52,0.36,16.93,380,5.09,1865,4
2024-11-11 14:43:21,-0.126,-0.018,,33.6,33.5,0.52,0.42,16.9,380,5.09,1865,4
2024-11-11 14:43:24,-0.127,-0.017,,33.5,33.5,0.47,0.42,16.9,380,4.31,1999,4
2024-11-11 14:43:27,-0.124,-0.019,,33.5,33.6,0.52,0.4,16.9,380,4.31,1999,4
2024-11-11 14:43:30,-0.124,-0.018,,33.5,33.7,0.52,0.4,16.9,380,4.31,1999,4
2024-11-11 14:43:33,-0.123,-0.016,,33.6,33.7,0.58,0.4,16.85,380,4.3,1999,4
2024-11-11 14:43:36,-0.125,-0.018,,33.7,33.7,0.58,0.46,16.86,380,4.3,1999,4
2024-11-11 14:43:39,-0.123,-0.017,,33.7,33.8,0.58,0.42,16.86,380,4.3,1999,4
2024-11-11 14:43:42,-0.123,-0.02,,33.7,33.9,0.6,0.42,16.83,380,4.3,1999,4
2024-11-11 14:43:45,-0.127,-0.018,,33.8,33.9,0.5,0.42,16.83,380,4.3,1999,4
2024-11-11 14:43:48,-0.122,-0.017,,33.8,34,0.5,,16.83,380,4.3,1999,4
2024-11-11 14:43:51,-0.123,-0.018,,33.8,34,0.5,0.36,16.83,380,4.27,1999,4
2024-11-11 14:43:54,-0.125,-0.02,,33.9,34,0.63,0.36,16.8,380,4.27,1999,4
2024-11-11 14:43:57,-0.126,-0.018,,34.1,34.1,0.42,0.4,16.8,380,4.27,1999,4
2024-11-11 14:44:00,-0.125,-0.016,,34.2,34.2,0.42,0.4,16.8,380,4.27,1999,4
2024-11-11 14:44:03,-0.126,-0.018,,34.2,34.2,0.42,0.4,16.8,380,4.28,1999,4
2024-11-11 14:44:06,-0.123,-0.02,,34.2,34.3,0.44,0.34,16.78,380,4.28,1999,4
2024-11-11 14:44:09,-0.125,-0.019,,34.3,34.4,,0.38,16.77,380,4.28,1999,4
2024-11-11 14:44:12,-0.123,-0.017,,34.4,34.4,0.54,0.38,16.77,380,4.28,1999,4
2024-11-11 14:44:15,-0.123,-0.016,,34.4,34.4,0.54,0.38,16.77,380,4.27,1999,4
2024-11-11 14:44:18,-0.124,-0.018,,34.4,34.5,0.56,0.37,16.77,380,4.27,1999,4
2024-11-11 14:44:21,-0.122,-0.017,,34.5,34.6,0.56,0.37,,380,4.27,1999,4
2024-11-11 14:44:24,-0.126,-0.016,,34.4,34.5,0.65,0.35,,380,4.27,1999,4
2024-11-11 14:44:27,-0.122,-0.017,,34.4,34.6,0.57,0.35,16.75,380,4.27,1999,4
2024-11-11 14:44:30,-0.124,-0.019,,34.4,34.7,0.57,0.4,16.74,380,4.27,1999,4
2024-11-11 14:44:33,-0.124,-0.016,,34.4,34.7,0.57,0.4,16.72,380,4.28,1999,4
2024-11-11 14:44:36,-0.123,-0.014,,34.5,34.8,0.58,0.49,16.72,380,4.28,1999,4
2024-11-11 14:44:39,-0.123,-0.017,,34.5,34.8,0.58,0.49,16.72,380,4.28,1999,4
2024-11-11 14:44:42,-0.124,-0.016,,34.4,34.9,0.54,0.49,16.72,380,4.28,1999,4
2024-11-11 14:44:45,-0.126,-0.018,,34.4,34.9,0.54,0.33,16.74,380,4.27,1999,4
2024-11-11 14:44:48,-0.123,-0.016,,34.4,34.9,0.61,0.36,16.74,380,4.27,1999,4
2024-11-11 14:44:51,-0.124,-0.015,,34.5,35,0.61,0.36,16.7,380,4.27,1999,4
2024-11-11 14:44:54,-0.124,-0.015,,34.5,35.1,0.54,0.37,16.7,380,4.27,1999,4
2024-11-11 14:44:57,-0.122,-0.016,,34.5,35.2,0.54,0.37,16.7,380,4.27,1999,4
2024-11-11 14:45:00,-0.124,-0.013,,34.5,35.2,0.54,0.37,16.7,380,4.27,1999,4
2024-11-11 14:45:03,-0.124,-0.016,,34.5,35.2,0.51,0.38,16.72,380,4.27,1999,4
2024-11-11 14:45:06,-0.123,-0.017,,34.5,35.3,0.56,0.34,16.72,380,4.27,1999,4
2024-11-11 14:45:09,-0.126,-0.016,,34.6,35.2,0.56,0.34,16.67,380,4.27,1999,4
2024-11-11 14:45:12,-0.126,-0.014,,34.5,35.3,0.58,0.34,16.67,380,4.27,1999,4
2024-11-11 14:45:15,-0.126,-0.015,,34.5,35.4,0.58,0.34,16.67,380,4.27,1999,4
2024-11-11 14:45:18,-0.126,-0.014,,34.5,35.3,0.58,0.34,16.67,380,4.27,1999,4
2024-11-11 14:45:21,-0.124,-0.016,,34.5,35.4,0.52,0.34,16.64,380,4.27,1999,4
2024-11-11 14:45:24,-0.124,-0.015,,34.5,35.4,0.46,0.35,16.64,380,4.26,1999,4
2024-11-11 14:45:27,-0.124,-0.017,,34.6,35.5,0.46,0.35,16.64,380,4.26,1999,4
2024-11-11 14:45:30,-0.124,-0.019,,34.6,35.5,0.46,0.35,16.64,380,4.26,1999,4
2024-11-11 14:45:33,-0.125,-0.017,,34.6,35.5,0.56,0.34,16.66,380,4.27,1999,4
2024-11-11 14:45:36,-0.123,-0.019,,34.6,35.6,0.56,0.34,16.64,380,4.27,1999,4
2024-11-11 14:45:39,-0.124,-0.019,,34.5,35.6,0.51,0.36,16.64,380,4.27,1999,4
2024-11-11 14:45:42,-0.122,-0.015,,34.4,35.6,0.49,0.36,16.64,380,4.27,1999,4
2024-11-11 14:45:45,-0.125,-0.014,,34.4,35.6,0.49,0.33,16.64,380,4.27,1999,4
2024-11-11 14:45:48,-0.125,-0.017,,34.4,35.6,0.49,0.33,16.64,380,4.27,1999,4
2024-11-11 14:45:51,-0.122,-0.014,,34.5,35.6,0.61,0.32,16.64,380,4.27,1999,4
2024-11-11 14:45:54,-0.122,-0.016,,34.5,35.8,0.61,0.32,16.61,380,4.27,1999,4
2024-11-11 14:45:57,-0.123,-0.014,,34.5,35.7,0.58,0.39,16.61,380,4.27,1999,4
2024-11-11 14:46:00,-0.124,-0.013,,34.5,35.8,0.58,0.39,16.61,380,4.27,1999,4
2024-11-11 14:46:03,-0.124,-0.014,,34.4,35.8,0.61,0.36,16.61,380,4.27,1999,4
2024-11-11 14:46:06,-0.124,-0.015,,34.4,35.8,0.61,0.36,16.61,380,4.27,1999,4
2024-11-11 14:46:09,-0.125,-0.016,,34.4,35.8,0.53,0.38,16.59,380,4.27,1999,4
2024-11-11 14:46:12,-0.124,-0.013,,34.4,35.8,0.53,0.38,16.59,380,4.27,1999,4
2024-11-11 14:46:15,-0.127,-0.013,,34.5,35.8,0.53,0.38,16.59,380,4.26,1999,4
2024-11-11 14:46:18,-0.125,-0.014,,34.7,35.9,0.49,0.34,16.58,380,4.26,1999,4
2024-11-11 14:46:21,-0.124,-0.013,,34.7,35.9,0.59,0.4,16.59,380,4.26,1999,4
2024-11-11 14:46:24,-0.124,-0.015,,34.8,36,0.59,0.4,16.59,380,4.26,1999,4
2024-11-11 14:46:27,-0.125,-0.018,,34.8,36,0.59,0.37,16.59,380,4.26,1999,4
2024-11-11 14:46:30,-0.124,-0.016,,34.7,36,0.59,0.37,16.54,380,4.26,1999,4
2024-11-11 14:46:33,-0.124,-0.015,,34.8,36,0.59,0.37,16.56,380,4.27,1999,4
2024-11-11 14:46:36,-0.124,-0.016,,34.7,36.1,0.52,0.36,16.56,380,4.27,1999,4
2024-11-11 14:46:39,-0.125,-0.016,,34.7,36,0.54,0.37,16.53,380,4.27,1999,4
2024-11-11 14:46:42,-0.124,-0.015,,34.8,36,0.54,0.37,16.53,380,4.27,1999,4
2024-11-11 14:46:45,-0.123,-0.017,,34.7,36.1,0.54,0.37,16.53,380,4.26,1999,4
2024-11-11 14:46:48,-0.123,-0.016,,34.7,36.1,0.46,0.34,16.54,380,4.26,1999,4
2024-11-11 14:46:51,-0.122,-0.014,,34.7,36.1,0.46,0.34,16.53,380,4.27,1999,4
2024-11-11 14:46:54,-0.125,-0.019,,34.7,36.1,,0.38,16.53,380,4.27,1999,4
2024-11-11 14:46:57,-0.125,-0.017,,34.7,36.1,0.56,0.38,16.53,380,4.27,1999,4
2024-11-11 14:47:00,-0.123,-0.017,,34.7,36.1,0.56,0.39,16.53,380,4.27,1999,4
2024-11-11 14:47:03,-0.123,-0.018,,34.7,36.1,0.56,0.39,16.56,380,4.26,1999,4
2024-11-11 14:47:06,-0.123,-0.017,,34.7,36.2,0.5,0.4,16.56,380,4.26,1999,4
2024-11-11 14:47:09,-0.123,-0.017,,34.7,36.2,0.5,0.37,16.56,380,4.26,1999,4
2024-11-11 14:47:12,-0.123,-0.016,,34.6,36.2,0.57,0.37,16.51,380,4.26,1999,4
2024-11-11 14:47:15,-0.123,-0.016,,34.7,36.2,0.57,0.37,16.51,380,4.26,1999,4
2024-11-11 14:47:18,-0.123,-0.014,,34.6,36.2,0.61,0.37,16.51,380,4.26,1999,4
2024-11-11 14:47:21,-0.126,-0.016,,34.5,36.2,0.61,0.37,16.5,380,4.26,1999,4
2024-11-11 14:47:24,-0.125,-0.016,,34.4,36.3,0.54,,16.5,380,4.25,1999,4
2024-11-11 14:47:27,-0.123,-0.017,,34.3,36.3,0.54,,16.5,380,4.25,1999,4
2024-11-11 14:47:30,-0.124,-0.018,,34.2,36.3,0.59,0.34,16.5,380,4.25,1999,4
2024-11-11 14:47:33,-0.123,-0.014,,34.2,36.4,0.59,0.34,,380,4.25,1999,4
2024-11-11 14:47:36,-0.122,-0.015,,34.1,36.3,0.54,0.31,,380,4.25,1999,4
2024-11-11 14:47:39,-0.124,-0.016,,34.1,36.3,0.54,0.31,16.51,380,4.25,1999,4
2024-11-11 14:47:42,-0.122,-0.015,,34,36.3,0.54,0.4,16.46,380,4.25,1999,4
2024-11-11 14:47:45,-0.124,-0.016,,34,36.3,0.49,0.4,16.46,380,4.25,1999,4
2024-11-11 14:47:48,-0.124,-0.015,,33.9,36.4,0.6,0.33,16.46,380,4.25,1999,4
2024-11-11 14:47:51,-0.124,-0.015,,33.9,36.4,0.6,0.33,16.46,,4.25,1999,4
2024-11-11 14:47:54,-0.123,-0.016,,33.8,36.4,0.6,0.33,16.51,380,4.25,1999,4
2024-11-11 14:47:57,-0.124,-0.015,,33.7,36.4,0.54,0.39,16.51,380,4.25,1999,4
2024-11-11 14:48:00,-0.127,-0.015,,33.9,36.5,0.56,0.38,16.45,380,4.25,1999,4
2024-11-11 14:48:03,-0.124,-0.015,,34,36.5,0.56,0.38,16.48,380,4.25,1999,4
2024-11-11 14:48:06,-0.123,-0.018,,33.9,36.5,0.57,0.38,16.48,380,4.25,1999,4
2024-11-11 14:48:09,-0.124,-0.016,,34,36.4,0.57,0.37,16.48,380,4.25,1999,4
2024-11-11 14:48:13,-0.123,-0.018,,34,36.5,0.57,0.37,16.48,380,4.25,1999,4
2024-11-11 14:48:16,-0.123,-0.016,,34,36.5,0.57,0.33,16.46,380,4.25,1999,4
2024-11-11 14:48:19,-0.124,-0.014,,34,36.4,0.56,,16.46,380,4.25,1999,4
2024-11-11 14:48:22,-0.123,-0.016,,34,36.5,0.56,,16.46,380,4.25,1999,4
2024-11-11 14:48:25,-0.123,-0.019,,34,36.5,0.56,0.38,16.45,380,4.25,1999,4
2024-11-11 14:48:28,-0.123,-0.018,,33.9,36.5,0.51,0.36,16.43,380,4.25,1999,4
2024-11-11 14:48:31,-0.124,-0.02,,34,36.5,0.51,0.4,16.43,380,4.25,1999,4
2024-11-11 14:48:34,-0.126,-0.014,,34,36.5,0.53,0.4,16.43,380,4.25,1999,4
2024-11-11 14:48:37,-0.124,-0.018,,34,36.5,0.56,0.36,16.43,380,4.25,1999,4
2024-11-11 14:48:40,-0.127,-0.018,,34,36.5,0.56,0.36,16.43,380,4.25,1999,4
2024-11-11 14:48:43,-0.125,-0.017,,34,36.5,0.56,0.36,16.43,380,4.25,1999,4
2024-11-11 14:48:46,-0.123,-0.013,,33.9,36.6,0.65,0.38,16.42,380,4.25,1999,4
2024-11-11 14:48:49,-0.124,-0.016,,34,36.5,0.65,0.38,16.45,380,4.25,1999,4
2024-11-11 14:48:52,-0.125,-0.017,,34.1,36.6,0.49,0.38,16.45,380,4.25,1999,4
2024-11-11 14:48:56,-0.125,-0.015,,34.1,36.6,0.49,0.38,16.45,380,4.24,1999,4
2024-11-11 14:48:59,-0.124,-0.015,,34.1,36.6,0.54,0.37,16.4,380,4.24,1999,4
2024-11-11 14:49:02,-0.125,-0.016,,34.2,36.6,0.54,0.37,16.4,380,4.24,1999,4
2024-11-11 14:49:05,-0.122,-0.016,,34.2,36.6,0.6,0.38,16.42,380,4.25,1999,4
2024-11-11 14:49:08,-0.126,-0.017,,34.2,36.6,0.48,0.4,16.42,380,4.25,1999,4
2024-11-11 14:49:11,-0.126,-0.017,,34.1,36.6,0.48,0.4,16.4,380,4.25,1999,4
2024-11-11 14:49:14,-0.124,-0.016,,34.1,36.6,0.48,0.4,16.4,380,4.25,1999,4
2024-11-11 14:49:17,-0.127,-0.014,,34.1,36.7,0.54,0.33,16.4,380,4.25,1999,4
2024-11-11 14:49:20,-0.126,-0.016,,34.2,36.7,0.54,0.33,16.4,380,4.25,1999,4
2024-11-11 14:49:23,-0.126,-0.015,,34.2,36.6,0.53,0.38,16.4,380,4.25,1999,4
2024-11-11 14:49:26,-0.127,-0.019,,34.1,36.7,0.53,0.38,16.4,380,4.26,1999,4
2024-11-11 14:49:29,-0.127,-0.017,,34.1,36.7,,0.34,16.42,380,4.26,1999,4
2024-11-11 14:49:32,-0.126,-0.018,,34.1,36.7,0.58,0.34,16.4,380,4.26,1999,4
2024-11-11 14:49:35,-0.124,-0.018,,34.1,36.6,0.57,0.36,16.4,380,4.26,1999,4
2024-11-11 14:49:38,-0.128,-0.016,,34.1,36.6,0.57,0.36,16.4,380,4.26,1999,4
2024-11-11 14:49:41,-0.126,-0.017,,34.1,36.7,0.57,0.36,16.42,380,4.26,1999,4
2024-11-11 14:49:44,-0.123,-0.017,,34.1,36.6,0.52,0.37,16.38,380,4.25,1999,4
2024-11-11 14:49:47,-0.123,-0.014,,34.1,36.7,0.51,0.37,16.38,380,4.25,1999,4
2024-11-11 14:49:50,-0.122,-0.014,,34.1,36.7,0.51,0.37,16.38,380,4.25,1999,4
2024-11-11 14:49:53,-0.129,-0.016,,34.2,36.8,0.54,0.37,16.38,380,4.25,1999,4
2024-11-11 14:49:56,-0.126,-0.013,,34.2,36.7,0.54,0.36,16.4,380,4.25,1999,4
2024-11-11 14:49:59,-0.128,-0.016,,34.3,36.7,0.54,0.41,16.4,380,4.25,1999,4
2024-11-11 14:50:02,-0.128,-0.016,,34.3,36.7,0.55,0.41,16.37,380,4.25,1999,4
2024-11-11 14:50:05,-0.129,-0.014,,34.4,36.7,0.54,0.33,16.37,380,4.25,1999,4
2024-11-11 14:50:08,-0.127,-0.017,,34.4,36.7,0.54,0.33,16.37,380,4.25,1999,4
2024-11-11 14:50:11,-0.128,-0.017,,34.4,36.8,0.54,0.33,16.37,380,4.25,1999,4
2024-11-11 14:50:14,-0.126,-0.014,,34.3,36.8,0.54,0.33,16.37,380,4.24,1999,4
2024-11-11 14:50:17,-0.123,-0.017,,34.3,36.8,,0.37,16.34,380,4.24,1999,4
2024-11-11 14:50:20,-0.128,-0.017,,34.3,36.8,0.55,0.37,16.34,380,4.24,1999,4
2024-11-11 14:50:23,-0.127,-0.017,,34.4,36.8,0.55,0.37,16.34,380,4.26,1999,4
2024-11-11 14:50:26,-0.127,-0.017,,34.5,36.8,0.61,0.37,16.35,380,4.26,1999,4
2024-11-11 14:50:29,-0.126,-0.018,,34.4,36.8,0.61,0.37,16.34,380,4.26,1999,4
2024-11-11 14:50:32,-0.127,-0.017,,34.5,36.7,0.49,0.33,16.34,380,4.26,1999,4
2024-11-11 14:50:35,-0.126,-0.018,,34.6,36.8,0.56,0.35,16.34,380,4.24,1999,4
2024-11-11 14:50:38,-0.126,-0.017,,34.6,36.8,0.56,0.35,16.35,380,4.24,1999,4
2024-11-11 14:50:41,-0.127,-0.016,,34.6,36.9,0.56,,16.34,380,4.24,1999,4
2024-11-11 14:50:44,-0.125,-0.017,,34.6,36.8,0.61,0.33,16.34,380,4.24,1999,4
2024-11-11 14:50:47,-0.124,-0.016,,34.5,36.9,0.61,0.33,16.34,380,4.24,1999,4
2024-11-11 14:50:50,-0.128,-0.017,,34.5,36.9,0.53,0.33,16.34,380,4.24,1999,4
2024-11-11 14:50:53,-0.128,-0.016,,34.5,36.8,0.53,0.36,16.34,380,4.24,1999,4
2024-11-11 14:50:56,-0.125,-0.016,,34.5,36.8,0.67,0.38,16.34,380,4.24,1999,4
2024-11-11 14:50:59,-0.125,-0.017,,34.5,36.8,0.67,0.38,16.3,380,4.24,1999,4
2024-11-11 14:51:02,-0.126,-0.015,,34.5,36.9,0.54,0.34,16.3,380,4.24,1999,4
2024-11-11 14:51:05,-0.124,-0.013,,34.5,36.8,0.54,0.34,16.32,380,4.24,1999,4
2024-11-11 14:51:08,-0.126,-0.017,,34.4,36.8,0.54,0.31,16.32,380,4.24,1999,4
2024-11-11 14:51:11,-0.127,-0.015,,34.5,36.8,0.51,0.31,16.34,380,4.24,1999,4
2024-11-11 14:51:14,-0.126,-0.017,,34.5,36.8,0.53,0.32,16.29,380,4.24,1999,4
2024-11-11 14:51:17,-0.124,-0.017,,34.5,36.8,0.53,0.32,16.29,380,4.24,1999,4
2024-11-11 14:51:20,-0.128,-0.016,,34.5,36.9,0.53,0.32,,380,4.24,1999,4
2024-11-11 14:51:23,-0.128,-0.019,,34.5,36.9,0.46,0.32,16.3,380,4.24,1999,4
2024-11-11 14:51:26,-0.127,-0.018,,34.4,36.8,0.56,0.41,16.29,380,4.24,1999,4
2024-11-11 14:51:29,-0.125,-0.018,,34.4,36.9,0.56,0.41,16.29,380,4.24,1999,4
2024-11-11 14:51:32,-0.126,-0.018,,34.4,36.9,0.65,0.41,16.29,380,4.24,1999,4
2024-11-11 14:51:35,-0.129,-0.018,,34.4,36.9,0.65,0.36,16.29,380,4.24,1999,4
2024-11-11 14:51:38,-0.127,-0.017,,34.3,36.9,0.65,0.36,16.26,380,4.24,1999,4
2024-11-11 14:51:41,-0.124,-0.015,,34.4,36.9,0.64,0.32,16.26,380,4.24,1999,4
2024-11-11 14:51:44,-0.124,-0.016,,34.4,36.9,0.48,0.4,16.29,380,4.24,1999,4
2024-11-11 14:51:47,-0.124,-0.017,,34.5,37,0.48,0.4,16.29,380,4.24,1999,4
2024-11-11 14:51:50,-0.125,-0.018,,34.5,37,0.48,0.4,16.27,380,4.24,1999,4
2024-11-11 14:51:53,-0.126,-0.016,,34.5,36.9,0.56,0.35,16.27,380,4.24,1999,4
2024-11-11 14:51:56,-0.124,-0.017,,34.5,37,0.56,0.35,16.29,380,4.24,1999,4
2024-11-11 14:51:59,-0.122,-0.017,,34.5,37,0.43,0.37,16.26,380,4.24,1999,4
2024-11-11 14:52:02,-0.123,-0.016,,34.5,37,0.6,0.36,16.26,380,4.24,1999,4
2024-11-11 14:52:05,-0.125,-0.016,,34.4,36.9,0.6,0.36,16.26,380,4.25,1999,4
2024-11-11 14:52:08,-0.128,-0.014,,34.5,36.9,0.6,0.36,16.26,380,4.25,1999,4
2024-11-11 14:52:11,-0.128,-0.016,,34.5,37,0.59,0.37,16.26,380,4.25,1999,4
2024-11-11 14:52:14,-0.127,-0.017,,34.5,36.9,0.59,0.37,16.26,380,4.25,1999,4
2024-11-11 14:52:17,-0.127,-0.017,,34.4,37,0.56,0.35,16.26,380,4.25,1999,4
2024-11-11 14:52:20,-0.127,-0.019,,34.5,37,0.56,0.35,16.27,380,4.25,1999,4
2024-11-11 14:52:23,-0.128,-0.02,,34.5,37,0.57,0.33,16.27,380,4.24,1999,4
2024-11-11 14:52:26,-0.125,-0.018,,34.4,37,0.57,0.33,16.27,380,4.24,1999,4
2024-11-11 14:52:29,-0.127,-0.018,,34.4,37,0.55,0.44,16.27,380,4.24,1999,4
2024-11-11 14:52:32,-0.125,-0.018,,34.3,37,0.55,0.44,16.27,380,4.24,1999,4
2024-11-11 14:52:35,-0.125,-0.019,,34.3,37,0.55,0.44,16.27,380,4.24,1999,4
2024-11-11 14:52:38,-0.126,-0.018,,34.4,37,0.56,,16.27,380,4.24,1999,4
2024-11-11 14:52:41,-0.124,-0.015,,34.4,37,0.6,0.31,16.24,380,4.24,1999,4
2024-11-11 14:52:44,-0.125,-0.017,,34.4,37.1,0.6,0.31,16.24,380,4.24,1999,4
2024-11-11 14:52:47,-0.125,-0.017,,34.5,37,0.47,0.31,16.24,380,4.24,1999,4
2024-11-11 14:52:50,-0.124,-0.017,,34.6,37.1,0.47,0.34,16.24,380,4.24,1999,4
2024-11-11 14:52:53,-0.125,-0.017,,34.5,37,0.47,0.4,16.24,380,4.24,1999,4
2024-11-11 14:52:56,-0.124,-0.017,,34.5,37.1,0.54,0.4,16.24,380,4.24,1999,4
2024-11-11 14:52:59,-0.126,-0.015,,34.5,37.1,0.58,0.34,16.24,380,4.24,1999,4
2024-11-11 14:53:02,-0.126,-0.017,,34.5,37.1,0.58,0.34,16.24,380,4.24,1999,4
2024-11-11 14:53:05,-0.124,-0.016,,34.5,37,0.58,0.34,16.22,380,4.23,1999,4
2024-11-11 14:53:08,-0.124,-0.018,,34.6,37.1,0.53,0.35,16.22,380,4.23,1999,4
2024-11-11 14:53:11,-0.126,-0.016,,34.7,37,0.53,0.33,16.22,380,4.23,1999,4
2024-11-11 14:53:14,-0.127,-0.018,,34.7,37.1,0.53,0.33,16.22,380,4.23,1999,4
2024-11-11 14:53:17,-0.127,-0.018,,34.6,37.1,0.51,0.33,16.22,380,4.23,1999,4
2024-11-11 14:53:20,-0.126,-0.018,,34.6,37,0.51,0.4,16.22,380,4.23,1999,4
2024-11-11 14:53:23,-0.127,-0.017,,34.6,37.1,0.51,0.4,16.22,380,4.23,1999,4
2024-11-11 14:53:26,-0.126,-0.018,,34.6,37.1,0.5,0.35,16.21,380,4.23,1999,4
2024-11-11 14:53:29,-0.124,-0.018,,34.7,37.1,0.5,0.35,16.21,380,4.23,1999,4
2024-11-11 14:53:32,-0.124,-0.019,,34.7,37.1,0.58,0.35,16.21,380,4.23,1999,4
2024-11-11 14:53:35,-0.123,-0.019,,34.7,37.1,0.58,0.35,16.19,380,4.21,1999,4
2024-11-11 14:53:38,-0.126,-0.018,,34.6,37.1,0.57,0.36,16.19,380,4.21,1999,4
2024-11-11 14:53:41,-0.123,-0.017,,34.6,37.1,0.57,0.36,16.19,380,4.21,1999,4
2024-11-11 14:53:44,-0.125,-0.017,,34.6,37,0.62,0.35,16.19,380,4.22,1999,4
2024-11-11 14:53:47,-0.122,-0.017,,34.5,37.1,0.62,0.35,16.19,380,4.22,1999,4
2024-11-11 14:53:50,-0.123,-0.019,,34.5,37.1,0.62,0.35,16.16,380,4.22,1999,4
